Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Source,Dataset_Source,Column1,SEQUENCE,Parent_SMILES
COc1cccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)c1,COc1cccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)c1,sweet,chemtastes_db,FartDB,,,
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc([N+](=O)[O-])c2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc([N+](=O)[O-])c2)cc1,sweet,chemtastes_db,FartDB,,,
CCc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,CCc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,sweet,chemtastes_db,FartDB,,,
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc(O)cc2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc(O)cc2)cc1,sweet,chemtastes_db,FartDB,,,
COc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,COc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,sweet,chemtastes_db,FartDB,,,
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc([N+](=O)[O-])cc2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc([N+](=O)[O-])cc2)cc1,sweet,chemtastes_db,FartDB,,,
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3ccccc3c2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3ccccc3c2)cc1,sweet,chemtastes_db,FartDB,,,
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cnc3ccccc3c2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cnc3ccccc3c2)cc1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(F)(F)F,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(F)(F)F,sweet,chemtastes_db,FartDB,,,
COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,COC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,sweet,chemtastes_db,FartDB,,,
CCCOC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,CCCOC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)OC1C2(C)CCC(C2)C1(C)C,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)OC1C2(C)CCC(C2)C1(C)C,sweet,chemtastes_db,FartDB,,,
N#Cc1ccc(NC(=O)NC(CC(=O)O)Cc2ccccc2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)Cc2ccccc2)cc1,sweet,chemtastes_db,FartDB,,,
N#Cc1ccc(NC(=O)NC(CCc2ccccc2)CC(=O)O)cc1,N#Cc1ccc(NC(=O)NC(CCc2ccccc2)CC(=O)O)cc1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(F)cc1,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(F)cc1,sweet,chemtastes_db,FartDB,,,
CCCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,CCCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,sweet,chemtastes_db,FartDB,,,
NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,sweet,chemtastes_db,FartDB,,,
NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2ccccc2)cn1,NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2ccccc2)cn1,sweet,chemtastes_db,FartDB,,,
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,sweet,chemtastes_db,FartDB,,,
CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O,CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O,sweet,chemtastes_db,FartDB,,,
CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,sweet,chemtastes_db,FartDB,,,
CCCC(COC(C)=O)NC(=O)C(N)CC(=O)O,CCCC(COC(C)=O)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(=O)OCCNC(=O)C(N)CC(=O)O,CC(=O)OCCNC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
COC(=O)C(COC(C)=O)NC(=O)C(N)CC(=O)O,COC(=O)C(COC(C)=O)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C1CC1,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C1CC1,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)(C)C)C(C)(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)(C)C)C(C)(C)C,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)S(=O)(=O)C1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)S(=O)(=O)C1(C)C,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)[S+]([O-])C1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)[S+]([O-])C1(C)C,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CC1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CC1(C)C,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCCC1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCCC1(C)C,sweet,chemtastes_db,FartDB,,,
CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)C)C(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)C)C(C)C,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1C(C)CCCC1C,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1C(C)CCCC1C,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C(C)CCCC1C,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C(C)CCCC1C,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C(C)(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C(C)(C)C,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C)C1CC1,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C)C1CC1,sweet,chemtastes_db,FartDB,,,
CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCC(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,CCC(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
C=C(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,C=C(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,CCC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,CC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)C(O)C1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)C(O)C1(C)C,sweet,chemtastes_db,FartDB,,,
CC(C)CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,CC(C)CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCC(C)(CC)NC(=O)C(C)NC(=O)C(N)CC(=O)O,CCC(C)(CC)NC(=O)C(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCOC(=O)OC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,CCOC(=O)OC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,sweet,chemtastes_db,FartDB,,,
CCC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CCC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(C)CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CC(C)CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC(C)CC(C)(C)C1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC(C)CC(C)(C)C1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,sweet,chemtastes_db,FartDB,,,
COC(=O)C(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,COC(=O)C(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC(C)C1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC(C)C1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCC(C)CC1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCC(C)CC1,sweet,chemtastes_db,FartDB,,,
CC(C)C(=O)OCCNC(=O)C(N)CC(=O)O,CC(C)C(=O)OCCNC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(C)CC(=O)OCCNC(=O)C(N)CC(=O)O,CC(C)CC(=O)OCCNC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
COC(=O)C(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,COC(=O)C(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(C)C(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,CC(C)C(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,sweet,chemtastes_db,FartDB,,,
COC(=O)CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,COC(=O)CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
COC(=O)C(C)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,COC(=O)C(C)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(=O)OC(C)(C)C,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(=O)OC(C)(C)C,sweet,chemtastes_db,FartDB,,,
CCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,CCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,CCCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(CC1CCCCC1)NC(=O)C(N)CC(=O)O,CC(CC1CCCCC1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OCC,CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OCC,sweet,chemtastes_db,FartDB,,,
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,sweet,chemtastes_db,FartDB,,,
CCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,CCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(O)c1ccccc1,CC(NC(=O)C(N)CC(=O)O)C(O)c1ccccc1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)c1ccccc1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)c1ccccc1,sweet,chemtastes_db,FartDB,,,
CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
CCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
CCCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
COC(=O)C(CCC(C)C)NC(=O)C(N)CC(=O)O,COC(=O)C(CCC(C)C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCOC(=O)C(CC)NC(=O)C(N)CC(=O)O,CCCOC(=O)C(CC)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCOC(=O)C(CCC)NC(=O)C(N)CC(=O)O,CCCOC(=O)C(CCC)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(COc1ccccc1)NC(=O)C(N)CC(=O)O,CC(COc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(C)(Cc1ccccc1)NC(=O)C(N)CC(=O)O,CC(C)(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCOC(=O)CNC(=O)C(N)CC(=O)O,CCCOC(=O)CNC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,sweet,chemtastes_db,FartDB,,,
CCCC(O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCC(O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
COC(=O)C(CO)NC(=O)C(N)CC(=O)O,COC(=O)C(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,CCCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,sweet,chemtastes_db,FartDB,,,
CCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,CCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCCCC(C)C(C)NC(=O)C(N)CC(=O)O,CCCCCC(C)C(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCOC(=O)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCOC(=O)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
CCOC(=O)CC(C)NC(=O)C(N)CC(=O)O,CCOC(=O)CC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCOCCC(C)NC(=O)C(N)CC(=O)O,CCOCCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
COC(=O)CC(C)NC(=O)C(N)CC(=O)O,COC(=O)CC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
COC(=O)C(CCCNC(C)=O)NC(=O)C(N)CC(=O)O,COC(=O)C(CCCNC(C)=O)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(C)CCC(C)NC(=O)C(N)CC(=O)O,CC(C)CCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
COC(=O)C(CCCCNC(C)=O)NC(=O)C(N)CC(=O)O,COC(=O)C(CCCCNC(C)=O)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCCCC(C)NC(=O)C(N)CC(=O)O,CCCCCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CC2CCC1C2,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CC2CCC1C2,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C1CC1)C1CC1,CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C1CC1)C1CC1,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C)(C)C,CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C)(C)C,sweet,chemtastes_db,FartDB,,,
CC(COC(=O)C1CCC1C)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CCC1C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(COC(=O)C1CC1C)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CC1C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(Cc1ccc(O)cc1)NC(=O)C(N)CC(=O)O,CC(Cc1ccc(O)cc1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CCCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,sweet,chemtastes_db,FartDB,,,
CCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,CCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCC1,NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCC1,sweet,chemtastes_db,FartDB,,,
CC(C)C(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,CC(C)C(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,CCC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1CCCCC1,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1CCCCC1,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCCC1,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCCC1,sweet,chemtastes_db,FartDB,,,
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,sweet,chemtastes_db,FartDB,,,
NC(CC(=O)O)C(=O)NC(CO)C(=O)OC1CCCCC1,NC(CC(=O)O)C(=O)NC(CO)C(=O)OC1CCCCC1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,sweet,chemtastes_db,FartDB,,,
NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCCC1,NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCCC1,sweet,chemtastes_db,FartDB,,,
CC(COC(=O)C1CCCC1)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CCCC1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCC1,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCC1,sweet,chemtastes_db,FartDB,,,
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,sweet,chemtastes_db,FartDB,,,
NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CC1,NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CC1,sweet,chemtastes_db,FartDB,,,
CC(C)C(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,CC(C)C(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,CCC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,CCCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CC(NC(=O)c1ccccc1)NC(=O)C(N)CC(=O)O,CC(NC(=O)c1ccccc1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
C=CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,C=CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCC(=O)OCC(CC)NC(=O)C(N)CC(=O)O,CCC(=O)OCC(CC)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,CCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C,sweet,chemtastes_db,FartDB,,,
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C,sweet,chemtastes_db,FartDB,,,
NC(CC(=O)O)C(=O)NC(CO)Cc1ccc(O)cc1,NC(CC(=O)O)C(=O)NC(CO)Cc1ccc(O)cc1,sweet,chemtastes_db,FartDB,,,
CCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC2CCC1(C)C2(C)C,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC2CCC1(C)C2(C)C,sweet,chemtastes_db,FartDB,,,
COC(=O)C(CSC(C)C)NC(=O)C(N)CC(=O)O,COC(=O)C(CSC(C)C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
CCCSCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCSCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,chemtastes_db,FartDB,,,
CCCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,CCCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
CCC(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C,CCC(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C,sweet,chemtastes_db,FartDB,,,
CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C,CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C,sweet,chemtastes_db,FartDB,,,
CC(C)OC(=O)C(C)NC(=O)C(N)CC(=O)O,CC(C)OC(=O)C(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,FartDB,,,
